url,country,document_type,tool_mentioned,target_audience,guideline_text,word_count,sentence_count,status,date_accessed
https://www.ox.ac.uk/students/life/it/guidance-safe-and-responsible-use-gen-ai-tools,United Kingdom,Policy,"ai, chatgpt, gpt, gemini, copilot, generative ai, genai, ai tool","Students, Faculty, Researchers, Staff","Guidance on safe and responsible use of Gen AI tools The aim of this guidance is to help you use GenAI tools safely and responsibly, so you feel confident about exploring different ways of using this technology to support your learning. Generative Artificial Intelligence (GenAI) is a fast-evolving technology and, during your time at Oxford, the University wants to enable and support the safe and productive use of these tools that will be important in your future. Ethical use GenAI tools must be used responsibly and ethically, in accordance with the academic standards of rigour and integrity that are expected of you as a student at Oxford. You should always use AI tools with integrity, honesty, and transparency, and maintain a critical approach to using any output generated by these tools. This document contains some useful tips for using GenAI to support your studies at Oxford. You should always follow the advice and guidance of your tutors and/or supervisors, and consult your department or faculty in relation to ethical use. Assessment For each specific assessment you will be given prior written notice of whether or not the use of AI is permitted. You are fully responsible for the accuracy, originality, and quality of work you submit for assessment, and you must follow the rules on AI use for each specific assessment you are taking. You must make a formal declaration of any permitted AI-use in the format prescribed by your assessment setter. Any unauthorised use of AI in work submitted for assessment constitutes cheating and plagiarism under University rules, penalties for which include failing the relevant assessment and, in appropriate cases, expulsion. Any use of AI in work submitted for assessment is unauthorised unless you are specifically told differently in writing, in advance of the assessment, in instructions from your faculty’s or department for the specific assessment in question. Even if a type of AI use has been authorised for a previous assessment, or for formative work, it is your responsibility to ensure that you comply with the rules on AI use for the specific assessment you are taking, in the knowledge that all types of AI use are unauthorised unless specifically listed in assessment instructions. Cases of suspected unauthorised use of AI in assessment are covered by the University’s student conduct regulations. You should make yourself familiar with these regulations, as any actions that are found potentially to be in breach of them will be reviewed in line with the University’s Code of Discipline and Academic Disciplinary procedure. You should always follow the guidance of your tutors and/or supervisors, and of your department or faculty. Use in research All research undertaken by academic staff and students, including by postgraduate students, must meet the expectations in the Policy for using Generative AI in Research: guidelines for researchers and professional staff. Substantive use of GenAI should be declared whenever a stand-alone AI tool is used (such as ChatGPT Edu), but not where GenAI functionality is embedded within existing software. Substantive use of GenAI by students who are conducting research as part of a graduate research programme is defined as: - interpreting and analysing data (including audio and image files) and texts, - undertaking a literature review or translation, - identifying research gaps, - formulating research aims, - developing hypotheses, - assisting with generating ideas or to develop one’s own thinking, - generating code and synthetic data, - undertaking transcription of interviews, meetings etc. to save time and effort rather than overcoming barriers (see exclusions below) - producing documents using other people’s work or from transcripts or recordings. Substantive use may exclude using GenAI for tasks such as assisting you with translation if you are a non-native speaker, transforming transcribed spoken language into written language if you face barriers to writing, formatting documents, or improving the standard of your English or of a foreign language. As with assessment, you should always follow the guidance of your tutors, supervisors, and of your department or faculty. Use of GenAI in research falls within the scope of research conduct and the permitted use of AI as outlined abov. Actions that are found to be in potential breach will be reviewed in line with the University's Code of practice and procedure on academic integrity in research. Your health and wellbeing Because of the way that GenAI tools work, they are not a replacement for human interaction and are not equipped to offer therapy or mental health support. You should be aware that GenAI tools lack emotional nuance and clinical awareness. They can sometimes give inaccurate and potentially dangerous advice. At times of heightened distress or mental health crisis, AI chatbots may reinforce harmful thoughts through feedback loops. The University’s Student Welfare and Support Services offer a range of support with welfare and wellbeing. This includes access to Togetherall, a free and anonymous online platform where for connecting with others about what’s going on in life - big or small. Togetherall also offers free courses, resources, and anonymous chats to support your wellbeing, 24 hours a day. The SWSS also provide a free counselling service and a wealth of resources on the Oxford Students website and MyOxford app. In addition, support and advice are available from your college, department, fellow students and the Students' Union. There are contacts for emergency (including out of hours) and non-emergency services for health, welfare and academic support. All student welfare services remain open throughout the vacations (except Bank Holiday Mondays and the Christmas closure period), with some adjusted opening hours (listed on each service's page) and vacation welfare support page. Using GenAI to support your studies Part of what a university education teaches is academic skills such as assimilating information, constructing an evidence-based argument, and expressing your thoughts in clear, coherent prose. AI tools cannot replace human critical thinking or the development of scholarly, evidence-based arguments and the subject knowledge that form the basis of your university education. You should always cross-check AI generated outputs against established sources to verify accuracy and identify erroneous information. You may make use of University-supported generative AI tools (e.g. ChatGPT Edu, Google Gemini, Notebook LM and Copilot Chat) to develop your academic skills and to support your studies. This should be done in consultation with your tutors, faculty, or department, and you should always follow their advice in relation to how they expect AI tools to be used (or not used) for different tasks. These tools are accessed via your University Single Sign-On (SSO) account. Your ongoing critical appraisal of GenAI outputs, by reviewing them critically for accuracy and relevance, will maximise their potential to support you in your studies. Academic writing and presentation skills Depending on your academic discipline, GenAI tools can be useful in developing your academic writing skills and providing initial feedback on them, translating between different styles, and critiquing your own writing. They cannot replace the need for you to develop such skills through tutorials or supervisions, and independent learning, however. Depending on your academic discipline, GenAI tools also may be used to support your academic reading, but there is a risk that they could undermine the development of critical academic skills (e.g. if you use a GenAI tool to summarise an article for you, rather than fully engaging with the literature or undertaking the task yourself). You should always remain alert to the limitations of AI-generated outputs. Here, again, the subject-specific guidance of your tutors, supervisors, and faculty or department is crucial, because appropriate use of AI to support academic reading varies across different academic disciplines. Appropriate use of GenAI tools to support your academic writing and presentation skills varies across academic disciplines. Always follow any advice and guidance of your tutors or supervisors, department/faculty, or college, on what is appropriate in your subject area. Supporting the learning process Generative AI tools may be useful in supporting your academic studies, but be sure to discuss AI outputs with academic staff to confirm your understanding and to help verify them against established sources, to ensure their accuracy. Appropriate use of GenAI tools to support the learning process varies across different academic disciplines. Always follow any advice and guidance of your tutors or supervisors, and of your department or faculty, and/or college, on what is appropriate in your subject area. Tips for using GenAI tools effectively The University provides you with access to secure, enterprise-level ChatGPT Edu, Google Gemini, Notebook LM and Copilot Chat tools. Different GenAI tools can be used for different purposes. Here are some examples of key uses for some of the secure tools the University supports: - ChatGPT Edu – Advanced content generation, summarising information and complex reasoning - Microsoft Copilot Chat – Web-grounded chat, summarising information, drafting content and web-based information retrieval - Google Gemini – AI assistance that is integrated with Google Workspace, or can be used as a standalone chat tool - Notebook LM – An AI assistant that can interact with and summarise lecture notes, papers and other uploaded sources to aid research and study. You may find it useful to try a few different GenAI tools and you should be aware that different tools will give different outputs to one another, from the same prompts. Within a single tool you may also get different outputs in response to the same prompt. It is important to be aware that: - You will get different responses using the same prompts from the same GenAI tool. AI outputs are not repeatable, and all tools can generate outputs that contain inaccuracies and fabrications. - You could spend a lot of time trying out different AI tools. Be careful to balance your exploration of GenAI with managing your time effectively. - GenAI tools may draw on data that can be months or years out of date and, whilst outputs seem plausible, they may contain errors and/or reflect biases from the original data the tool was trained on. For example, Western perspectives are overly represented. - GenAI tools do not replace the need for you to develop your own knowledge, skills, and critical awareness, as an independent learner. - Take care when inputting material into any third-party tools that are not provided by the University. These may not meet the University’s standards of information security and data protection. Never upload confidential, sensitive, or unpublished material into third-party AI tools. Help and technical support with GenAI tools If you need help or technical support with using University-supported GenAI tools: - Consider first seeking support from the company whose product you're using: - ChatGPT Edu: For access and activation queries, please use the OpenAI help portal. You can use the chat at the bottom of the page to ask questions and connect with support by clicking on the Message tab. If you are unable to resolve your issue through the help portal, then you should contact OpenAI support directly by email at [email protected]. - Microsoft Copilot: The Microsoft Support site can be searched to assist with queries on Copilot. - Google Gemini: Google's Gemini Apps Help page offers various pieces of advice and support for using Gemini. - NotebookLM: Google’s NotebookLM Help page covers help topics from getting started to troubleshooting NotebookLM. - If your query is about whether an outage is affecting your connection to a particular tool, try the relevant status pages: - OpenAI Status page for ChatGPT Edu - Microsoft Status page for Microsoft Copilot - Google Status page for Google Gemini and NotebookLM - For simple queries regarding University-supported GenAI tools and support, use the AI Competency Centre chatbot to be directed to relevant information. - Contact the University's IT Service Desk if you need more support - they can help you with ChatGPT Edu, Microsoft Copilot, or the GenAI tools in the University's Google workspace (Gemini and Notebook LM). If your query needs escalating, the IT Service Desk will involve our GenAI specialists at the AI Competency Centre or signpost you to tailored support from elsewhere in the University, as needed. Find out more To find out more about using GenAI tools at Oxford, please visit the Generative AI at Oxford webpage. This guidance is under continuous review and will be updated to reflect the evolving landscape of AI use across the University. Content last updated on 22 September 2025.",2045,82,Trafilatura,2025-12-01
https://www.information-compliance.admin.cam.ac.uk/data-protection/guidance/ai-guidance,United Kingdom,Policy,"ai, chatgpt, gpt, bard, gemini, copilot, llm, generative ai, genai, ai tool","Students, Researchers, Staff","AI guidance Guidance for University of Cambridge Staff on the Administrative Use of Generative AI This page provides guidance on the use of Generative Artificial Intelligence (GenAI) for administrative tasks in support of University activities, and links to sources of further information. - Scope - Structure and overview of this guidance - Benefits - Risks - Best practice: practical examples - Copilot: Useful Facts - Further reading on best practice with use of GenAI This guidance was published in February 2025 and is accurate as of that date. Due to the fast pace of change in this area, in particular with regard to the range of licensed GenAI tools being made available to staff and students, it will be reviewed and updated during autumn 2025. A summary of key points is also available here. Scope Please be aware this guidance only applies in limited circumstances, as described below. Scope of this guidance: technology This guidance exclusively concerns the use of GenAI. GenAI typically describes any type of AI which can be instructed to produce content. Large Language Models (LLMs), such as Copilot, OpenAI ChatGPT, Google Bard and Gemini, are part of this category of AI. They produce text-based outputs based on written or verbal instructions from human users. These are sometimes referred to as natural language text prompts. There are also GenAI tools such as DALL.E, Midjourney and Stable Diffusion that produce digital imagery based on written or verbal instructions. In addition to the standalone GenAI tools described above, GenAI is increasingly incorporated into software and systems to enhance their capabilities. This guidance applies to both use of standalone GenAI tools and GenAI features in software and systems. It does not apply to use of systems or software that may include GenAI features where those features are not being utilised. This guidance does not apply to other forms of AI that may be conceived, developed or utilised across the University. Nevertheless, some of the broad principles for good practice outlined below may be relevant in other contexts. Scope of this guidance: audience and context This guidance is aimed at members of staff (or equivalents such as casual workers, interns, volunteers or visiting staff) considering the use of GenAI for administrative tasks in support of University activities. This guidance applies to routine tasks such as the production of content for an email to a student or colleague. It also applies to more complex tasks such as the production of content for formal policies or strategic reports. Ultimately, staff are responsible for ensuring any use of GenAI is conducted reasonably, lawfully, and in conjunction with relevant University policies and procedures. Scope of this guidance: where this guidance does not apply This guidance does not apply to use of GenAI in other contexts. In particular, this guidance does not apply to: - Education - This guidance does not apply to any task or content creation undertaken in the direct provision of teaching, student learning and/or academic assessment. - It does not apply to the appropriate use of GenAI by students to support their learning. - It does not apply to inappropriate use of GenAI by students in regard to plagiarism or any other perceived form of academic misconduct. - It does not apply to programmes of study, courses or lectures where GenAI is the subject matter. - Research - This guidance does not apply to GenAI as a topic of research – it does not apply to research regarding any dimension of GenAI as a technology, its application, nor the impact of its application in any given scenario. - It does not apply to any research undertaken with the assistance of any form of GenAI. The ethics and appropriateness of its use in those circumstances will be assessed by other established means (e.g. research ethics processes). - Colleges and other non-University legal entities - This guidance does not apply to use of GenAI tools by College employees for any College business, or to the Students’ Union, student societies, or Cambridge University Press & Assessment. Please see the ‘Further reading on best practice with use of GenAI’ section for other University resources on use of GenAI that may be relevant to the matters identified above. Structure and overview of this guidance Given the diverse range of work the University undertakes, it is not possible for the University to provide comprehensive instruction on circumstances in which it would or would not be appropriate to use GenAI tools. It is up to departments, faculties and individual members of staff to balance the benefits and risks of the use of GenAI, to make an informed decision about whether its use is appropriate or desirable – before it is initiated. In the limited circumstances where a formal risk assessment is required, the University Data Protection Impact Assessment (DPIA) and Information Security Risk Assessment (ISRA) processes remain the relevant risk assessments processes to follow. To help guide staff in their decision making we have provided the following: - a brief outline of some of the benefits of the use of GenAI - guidance on the risks associated with use of GenAI tools - practical examples of good and bad practice - useful facts about Copilot Regardless of the work being undertaken, it is recommended that staff avoid inputting confidential, sensitive or personal information into GenAI tools unless warranted and only in accordance with this guidance. Please see the UIS guidance on different data types: https://help.uis.cam.ac.uk/service/security/data-sec-classes. Where the use of GenAI will not encompass the use of confidential, sensitive, or personal information, the risk to the University is reduced. However, it is still important to consider whether its use constitutes the best available means of completing a task. Any use of AI must be appropriately transparent and accountable. If it is necessary and beneficial to use GenAI tools, it is recommended that wherever practicable the University’s licensed AI tools, Microsoft Copilot and Copilot for Microsoft 365 are utilised, regardless of the type of data that may be input. Use of other licenced GenAI tools is not prohibited, but such tools must be procured in accordance with any applicable procurement policy or process, including but not limited to the completion of any requisite risk assessments such as DPIAs and/or ISRAs. Any risk associated with their deployment rests with the relevant department. Any use of such GenAI tools should also be accordance with this guidance. Copilot is already available to staff. Microsoft Copilot is the basic licensed version and is available via a staff login and Copilot for Microsoft 365 is the more comprehensive version, which is available via an additional purchased licence. The public free version, available via a web browser, must not be used for University activities and purposes as it does not guarantee a sufficient level of information security or confidentiality. More information on Microsoft Copilot and Copilot for Microsoft 365 is available on the UIS website: https://help.uis.cam.ac.uk/service/collaboration/365/copilot. Please remember the Acceptable Use Policy (AUP) continues to apply, including its compliance monitoring and enforcement provisions, when using GenAI tools and staff are reminded of their obligation to abide by its terms. In all circumstances, staff are expected to exercise caution and use their judgement in their use of GenAI. Benefits Many potential benefits of using GenAI tools are already apparent, and the University encourages all its staff to make the best use of the information services made available to them. Here is a brief list of potential benefits in supporting University activities. Efficiency and productivity GenAI tools can quickly process a lot of information to produce a large amount of output, saving time that can be spent on other tasks, and boosting efficiency and productivity. Flexibility GenAI can create content in various formats, styles and languages, making it useful in a wide range of circumstances. For example, it could be used to generate drafts of meeting minutes, letters, press releases, social media posts, and other forms of documentation produced in the course of University business. That flexibility also allows the University to engage with different audiences across various platforms. In some circumstances, it may be appropriate and beneficial to use it to produce personalised content. Creativity GenAI can produce novel or unusual content from existing source material, making it a useful tool for the initial part of some creative tasks. For example, it could be used to draft materials that could form part of a marketing campaign. Understanding GenAI doesn’t just have to be used for content production and creation. It could be used to discover and summarise vast amounts of information in more digestible formats, and so it can be a valuable tool in the early stages of research undertaken to support administrative tasks. Risks There are, however, significant legal and reputational risks associated with use of GenAI tools, which can be broadly categorised as follows: - Bias, misinformation and inaccuracy - Data protection law non-compliance - Intellectual property and copyright law non-compliance - AI legislation non-compliance - Reputational damage and other risks This list is not exhaustive, given the overlapping nature of risk categories and the pace of AI development. Staff must consider relevant risks, and whether they are applicable to the circumstances in which they are considering use of GenAI, before any use of GenAI is initiated. Risk: Bias, misinformation and inaccuracy Much GenAI is trained to produce outputs based on information and patterns extracted from data in the public domain. Consequently, outputs will sometimes reflect the biases and prejudices of individuals and groups in society. GenAI can also be manipulated to deliberately produce biased or inaccurate outputs, presented as fact. Unlike human intelligence, AI does not have the capacity to apply judgement or understand context. It cannot apply moral or critical perspectives. Additionally, there is an inherent risk that the ongoing use of GenAI tools will create and sustain feedback loops, whereby GenAI tools will be trained on text outputs generated by other GenAI tools, further reinforcing existing biases and inaccuracies. In practical terms, that means some outputs will be inaccurate or unbalanced regardless of the phrasing of the text prompt, because the source material is inaccurate or unbalanced. Some output may also be inaccurate because the GenAI tool is ‘hallucinating’ – creating nonsensical or inaccurate outputs that are not directly attributable to the source material. For those reasons, it is important that any GenAI output is thoroughly evaluated by a human being before it is utilised for any purpose. This is especially important where there is the risk of an adverse impact on a group or individual, or the potential for infringement of a person’s rights (e.g. as defined under the Equality Act 2010, the Human Rights Act 1998 or any other relevant legislation). Risk mitigation(s): Ensure that all GenAI outputs are thoroughly evaluated by a human being before they are used. Ensure use of GenAI is acknowledged if it is used to make a significant and unrevised contribution to a substantive or impactful piece of work such as the production of content for formal policies or strategic reports. Risk: data protection law non-compliance GenAI tools and their use are subject to existing laws and regulations and any University policy relevant to their use. This includes data protection laws such as the UK GDPR, the Data Protection Act 2018 and the University Data Protection Policy. As with the use of other information tools and services, it is important to use licensed versions of tools paid for from a University budget and procured through any applicable procurement process. (Free, unlicensed information tools and services often rely upon intrusive data processing and/or selling as part of their business model.) The University’s standard licensed AI tools are Microsoft Copilot and Copilot for Microsoft 365, and this is the tool that should be used to process personal data, where necessary, for which the University is responsible. This ensures that technical, operational and legal safeguards are in place, which protect any personal data that the University controls or otherwise processes. By contrast, inputting data into a free or unlicensed GenAI tool could be considered equivalent to putting it into the public domain – signifying a potential personal data breach. Information input into GenAI tools is also often used to train those tools, which may not be a lawful use of personal data – especially if that data cannot be retrieved or deleted, for example from an AI neural network. Data input into the University’s licensed version of Microsoft Copilot and Copilot for Microsoft 365 is not used to train those tools. It is particularly important to be cautious about inputting sensitive personal information (special category data) such as medical information into GenAI tools. Processing of such information is subject to additional safeguards, and misuse could represent a serious breach of data protection law and/or a breach of confidentiality. Regardless of the type of information you wish to input into a GenAI, you must consider the task you are using it to support. Data must be collected, held and used for only that purpose – for example, as part of a governance process – and any use of AI must be compatible with that reason. With some exceptions (e.g. for academic research), it is not appropriate to use personal data that was collected for a different purpose to do something else with a GenAI tool. It is also important to be mindful of ‘automated decision making’. Automated decision making involves: - making a decision that will affect a person solely by automated means without any human involvement; or - profiling someone – automated processing of personal data to evaluate certain things about an individual that could be used as part of a decision-making process. A common example of automated decision making is a credit check conducted exclusively using AI to decide whether to provide someone with a personal loan. While the use of GenAI to produce text or digital imagery would not necessarily result in a decision being made about an individual, it is not inconceivable that the use of such technology could be used as part of an evaluation process. For example, to review an application for a parking permit to ensure the person applying meets the eligibility criteria. In such circumstances, it is imperative that a human being is ultimately involved in the decision-making process. If after careful consideration you decide to use a GenAI tool, you must tell the affected people that you’re going to do that. That doesn’t mean you must seek consent on a case-by-case basis, but it will mean that relevant privacy notices should be provided or updated. Risk mitigation(s): Be cautious about inputting personal data into GenAI tools, especially sensitive personal data, and only do so where warranted. Do not use free GenAI tools. Use the University’s licensed version of Microsoft Copilot or Copilot for Microsoft 365. Deploy relevant privacy notices. Risk: intellectual property and copyright non-compliance It has been argued by some affected parties that the entire basis for training GenAI tools through publicly available data is a violation of intellectual property rights and copyright law. There are a series of ongoing and well-publicised copyright cases where high profile individuals and organisations have sued companies that own and operate GenAI. Bearing that in mind, it is important to consider the nature of the content being input into any GenAI tool and to consider whether the University has the right to input that information into that GenAI tool. It is also important that GenAI outputs are thoroughly checked by a human being and cited where appropriate. Risk mitigation(s): Consider whether it is appropriate to input material into GenAI tools. Cite outputs where appropriate. Use the University’s licensed version of Microsoft Copilot or Copilot for Microsoft 365. Risk: AI legislation non-compliance In March 2024, the European Union (EU) introduced new laws that will require organisations using AI in the EU to employ a risk-based approach to their use of AI, especially with regard to the use of personal information. It will incrementally start to take effect from February 2025, and non-compliance with the legislation could result in penalties from European regulators. It will affect the University where it is processing EU citizens’ data using AI. Risk mitigation(s): Exercise caution and judgement regarding deployment of GenAI on EU citizens’ data. Document any use of GenAI tools in these circumstances. Risk: Reputational damage and other risks As outlined above, there are various legal risks posed by the use of GenAI, all of which could result in reputational damage to the University. There is also an environmental cost associated to use of GenAI: training GenAI tools requires vast amounts of power and indirectly generates enormous amounts of carbon, meaning there is a sustainability consideration to its use. In the development of some GenAI tools, outputs are checked and refined in a process known as Reinforcement Learning from Human Feedback (RLHF). That process includes human reviewers, often working in countries in the global south for very low wages, routinely viewing objectionable and distasteful materials, and has been reported to have a profoundly negative impact on the health and well-being of many of those workers. University staff will also be expected to provide human oversight of GenAI outputs. Whilst they would not ordinarily be exposed to objectionable nor distasteful materials in the course of administrative work, it is important to consider the risk to University staff wellbeing that could be posed by increased workloads and unrealistic expectations of what can be reasonably achieved using GenAI tools. Risk mitigation(s): Consider the wider impact on the University’s reputation before using GenAI. Consider any other relevant risks. Best practice: practical examples Here are a series of practical examples intended to show both best practice and scenarios in which the use of AI should be considered carefully. It remains important to bear in mind the general risks and benefits associated with use of GenAI in these different contexts. Example 1: Using GenAI for background research Capability: GenAI can be used as a research tool to help gather background information on a topic relating to something you are unfamiliar with. Example scenario: Using GenAI to provide an overview of a new piece of legislation that may affect your work at the University. Good practice: Using the University’s licensed version of Microsoft Copilot or Copilot for Microsoft 365. Not inputting any personal or confidential information into Microsoft Copilot or Copilot for Microsoft 365, because it is not required to understand the new legislation. Bad practice: Using an unlicensed GenAI tool. Inputting confidential data into that unlicensed AI tool with the aim of further understanding the legislation, thus committing a personal data breach and/or breach of confidentiality. Example 2: Using GenAI to summarise information Capability: GenAI can be used to summarise information. Example scenario: Using GenAI to prepare a briefing on a University project for a meeting with a commercial partner. Good practice: Using the University’s licensed version of Microsoft Copilot or Copilot for Microsoft 365. Treating the output as a draft and amending it as appropriate. Thoroughly checking the output to ensure it is factually accurate and unbiased, does not reveal anything confidential to the commercial partner and is reflective of the source material. Acknowledging GenAI has been used to help create the briefing if it has not been materially altered as part of the fact-checking or drafting process. Bad practice: Using an unlicensed GenAI tool. Treating the output as a final draft. Accepting the output as factually accurate and suitable for sharing with a third party and not bothering to check it before presenting it to the commercial partner. Failing to mention it has been created using a GenAI tool. Example 3: Using GenAI to draft a document Capability: GenAI has the ability to produce written outputs in various styles and formats. Example scenario: Using GenAI to create meeting minutes. Good practice: Considering whether use of GenAI is appropriate in these circumstances – this will depend on what the meeting is about. Considering whether the document is likely to contain sensitive information. If the document is likely to contain sensitive information, considering the type of sensitive information, and whether use of GenAI is warranted. If it is appropriate to use a GenAI tool, using the University’s licensed version of Microsoft Copilot or Copilot for Microsoft 365, and ensuring unauthorised AI note-taking bots are prevented from joining the meeting. Using the output as a draft and amending it as appropriate. Bad practice: Using an unlicensed GenAI tool. Inputting confidential or sensitive data into that unlicensed GenAI tool thus committing a personal data breach and/or breach of confidentiality. Failing to follow UIS advice on preventing unauthorised AI note-taking bots from joining your Teams meeting. Example 4: Using GenAI for numerical analysis Capability: GenAI can perform numerical analysis. Example scenario: Using GenAI to analyse the statistical results of a staff survey. Good practice: Considering whether the raw survey data contains personal or sensitive information. If it is appropriate to deploy a GenAI tool, using the University’s licensed version of Microsoft Copilot or Copilot for Microsoft 365. Telling staff that AI will be used to analyse responses when they are choosing whether they wish to participate. Treating the output as a draft and verifying and amending it as appropriate. Bad practice: Using an unlicensed GenAI tool. Not telling staff that GenAI will be used to analyse their responses. Accepting the output as factually accurate and making an unquestioning decision based on the analysis. Failing to follow UIS advice on preventing unauthorised AI note-taking bots from joining your Teams meeting. Copilot: Useful Facts This section contains a few useful facts that may assist staff in using the University’s licensed version of Microsoft Copilot or Copilot for Microsoft 365. The version of Copilot accessible to most University MS365 users is called “Microsoft Copilot”. A more comprehensive version of Copilot is available called “Copilot for Microsoft 365”, and a licence for its use can be purchased by contacting UIS. This table compares the functionality available in Microsoft Copilot against the functionality available in Copilot for Microsoft 365. (Please be aware that GenAI tools are being constantly updated, so the information tabulated below may be out of date). | Functionality Questions | Microsoft Copilot | Copilot for Microsoft 365 | |---|---|---| | Is it available to University MS365 users? | Yes, through their standard login. | No, an additional licence must be purchased from UIS. | | Does it integrate with Microsoft Apps? | No. | Yes. | | Can it draft emails? | Yes, but text output must be copied into Outlook. | Yes, it will draft emails in Outlook. | | Can it draft documents? | Yes, but text must be copied into Word. | Yes, it will draft documents in Word. | | Can it be used with spreadsheets? | Yes, spreadsheets can be attached to chats. | Yes, but it will sometimes fail to produce outputs from Excel files with complex formatting | | Can it be used to create PowerPoint presentations? | No, but it can be used to create the content for a presentation via the chat function. | Yes. | | Can it summarise documents? | Yes, documents can be attached to chats. | Yes, documents can be attached to chats and it will summarise Microsoft documents in those apps. | | Will it summarise PDFs and other documents in standard formats? | Yes, via a chat. | Yes, via a chat. | | Is there a word limit for documents attached to a chat? | There is no known limit. | There is no known limit. | | What is the character limit for chat instructions? | 8,000 | 16,000 | | Is there a limit on the number of questions I can ask? | There is conversation limit of 30 questions, but you can start as many new chats as necessary. | There is conversation limit of 30 questions, but you can start as many new chats as necessary. | | What is the word limit on chat text outputs? | There is no known limit. | There is no known limit. | Here are some potentially useful tips for using Copilot: - When accessing Microsoft Copilot, you can check whether you are logged into your University MS365 account by viewing the top right-hand corner of your window – you will be able to see your initials (and your name if you click on the initials) if you are logged in. - When attaching documents, these will be automatically saved in a folder called ‘Microsoft Copilot Chat Files’ in your University MS365 account OneDrive. - Delete chat files that are no longer required. - Delete files uploaded into OneDrive as part of the chat process when no longer required. - There is more information regarding OneDrive on the UIS website: https://help.uis.cam.ac.uk/service/collaboration/365/onedrive. Further reading on best practice with use of GenAI University resources: - Applications: AI and undergraduate applications - Communications: OEAC staff please see the relevant pages of the OEAC website for further guidance on using GenAI in the production of content for communications. - Education: Blended Learning Service – AI and Education - UIS: Copilot - UIS: Guidance on information security (including policies and data classification) - UIS: LinkedIn Learning at the University of Cambridge (type in ‘GenAI’ when logged in) External resources: - ICO guidance resources on data protection and AI - An introduction to copyright law and practice in education, and the concerns arising in the context of GenerativeAI - Artificial intelligence (jiscinvolve.org) - Generative AI Framework for HM Government - Organisation for Economic Co-operation and Development (OECD) AI principles Authorship This guidance was composed without the use of AI.",4270,222,Trafilatura,2025-12-01
https://www.ucl.ac.uk/students/exams-and-assessments/assessment-success-guide/engaging-generative-ai-your-education-and-assessment,United Kingdom,Guideline,"ai, generative ai, genai, ai tool","Students, Staff","Guidance on how you might engage with Generative AI (GenAI) in your assessments effectively and ethically. GenAI is a technique in artificial intelligence in which outputs such as text, images, code, music, and video are generated by software. GenAI is potentially transformative as well as disruptive, and GenAI tools will feature in many academic and professional workplaces. Rather than seek to prohibit your use of them, we will support you in using them effectively, ethically and transparently. However, it may not always be appropriate to use GenAI. Whilst they are attractively powerful and easy to use, GenAI tools can provide misleading or incorrect information. They can also negatively impact your learning by reducing the need for critical engagement that is key to deep and meaningful learning. Additionally, you need to be aware of the difference between reasonable use of such tools, and at what point their use might be regarded as giving you an unfair advantage. Visit the Generative AI Hub For more details on how GenAI works, the ethical implications and limitations of the tools and the ways in which you can use them, please visit the Generative AI Hub. The Generative AI and Academic Skills Moodle course provides a more in-depth look at GenAI in an academic context. GenAI and academic integrity Academic misconduct is strictly prohibited, including the use of essay mills, homework help sites, plagiarism, collusion, falsification, impersonation or any other action which might give me an unfair advantage. An unfair advantage is: • when you hide something and aren't transparent about your approach. • when you take something directly from someone (or something) else and don't reference or acknowledge it. • when you don't follow the assessment guidance. It is not acceptable to use GenAI tools to write your entire assessment and present this as your own work. Words and ideas from GenAI tools are making use of other human authors' ideas without referencing them, which is considered by many to be a form of plagiarism. Using GenAI tools to check your grammar or spelling is usually appropriate if the tool is not rewriting a large proportion of your work. Similarly, tasks such as ideas generation or planning may be an appropriate use. For all assessments, your context and the nature of the assessment must be considered. Your teachers will give guidance on: • what ways (if at all) you are permitted to use GenAI. • which aspects of your work it is appropriate (or even expected) that you use GenAI for. If you are unsure about what constitutes acceptable use of GenAI in an assessment, ask for clarification from the module leader. If no explicit instructions are given, the default for assessments should be that you use GenAI in an assistive role while making sure that the final submission is still substantially your own work. Staff resources on how to guide students on the use of GenAI in assessments can be found on the Generative AI Hub. Category 2 describes in more detail how GenAI might be used in an assistive role. UCL does not use GenAI detectors when marking. Instead, if a marker has any concerns about your work, they may speak to you to get more information. You should not automatically assume this means that they suspect you of academic misconduct. Inappropriate use of GenAI is viewed as plagiarism. This is defined as the representation of other people’s work or ideas as your own without appropriate referencing or acknowledgement. This includes the use of GenAI tools that exceeds that permitted in the assessment brief. If teaching staff suspect that you are trying to pass off GenAI output as your own work then the regulations in the Academic Manual (9.2.5 a), 9.2.5 e) iii, and 9.2.6 c) may apply. You may be invited to an investigatory viva to probe the authorship of your work. How to acknowledge GenAI use in your work You should acknowledge GenAI use where it has been used to assist in the process of creating your work. The Library Skills pages share guidance on how and when to acknowledge GenAI in your work.",684,41,Trafilatura,2025-12-01
